,popularity,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year
16189,53,201213,0.727,0.638,8,-7.086,0.0582,0.111,7.86e-06,0.176,0.2789999999999999,151.99,4,2020
16190,53,190909,0.758,0.365,6,-8.198,0.0704,0.8109999999999999,0.000909,0.12,0.496,77.058,4,2020
16191,53,90960,0.447,0.8909999999999999,9,-4.776,0.0788,0.00447,0.000905,0.39,0.517,143.976,4,2020
16192,56,308454,0.5770000000000001,0.61,1,-7.125,0.0371,0.0238,0.0,0.0773,0.762,79.99600000000001,4,2020
16193,53,195147,0.506,0.685,0,-6.891,0.0349,0.0297,0.0,0.0828,0.126,179.92,4,2020
16194,53,267177,0.4589999999999999,0.911,1,-4.5680000000000005,0.114,0.000893,0.0,0.226,0.475,96.541,4,2020
16195,55,332373,0.73,0.754,1,-4.925,0.0296,0.259,0.000324,0.239,0.705,124.995,4,2020
16196,53,297502,0.479,0.478,5,-8.884,0.11,0.0601,7.16e-06,0.0813,0.1169999999999999,100.04,4,2020
16197,53,267000,0.7659999999999999,0.738,8,-6.626,0.144,0.608,0.00581,0.144,0.759,79.866,4,2020
16198,65,213315,0.69,0.873,9,-1.66,0.0734,0.0185,0.0,0.0526,0.599,114.03,4,2020
16199,61,255080,0.472,0.994,8,-1.786,0.114,0.0259,0.0,0.0535,0.262,103.512,4,2020
16200,53,284520,0.3989999999999999,0.462,9,-8.285,0.0318,0.679,0.000217,0.1009999999999999,0.222,114.926,3,2020
16201,53,223200,0.677,0.785,1,-4.078,0.044,0.0601,0.0,0.25,0.733,121.012,4,2020
16202,53,224218,0.547,0.821,9,-4.7330000000000005,0.053,0.0072,1.57e-05,0.253,0.5489999999999999,142.981,4,2020
16203,53,269053,0.588,0.902,11,-2.359,0.0715,0.1159999999999999,0.0,0.114,0.599,110.01,4,2020
16204,55,251267,0.64,0.884,5,-4.476,0.0408,0.118,0.0016899999999999,0.148,0.455,100.021,4,2020
16205,53,249768,0.4029999999999999,0.917,7,-3.838,0.0825,0.00595,0.00217,0.105,0.3989999999999999,169.65599999999998,4,2020
16206,53,266413,0.648,0.286,6,-6.17,0.0495,0.813,0.0,0.15,0.273,72.352,4,2020
16207,64,212333,0.6409999999999999,0.85,9,-4.76,0.2289999999999999,0.348,0.0,0.2269999999999999,0.674,141.877,4,2020
16208,59,213433,0.498,0.846,4,-3.196,0.0419,0.019,0.0,0.302,0.764,133.955,4,2020
16209,59,270307,0.579,0.952,5,-2.678,0.054,0.0045899999999999,0.0,0.113,0.352,94.026,4,2020
16210,53,207427,0.73,0.731,10,-6.325,0.0907,0.8059999999999999,4.42e-05,0.242,0.737,105.053,4,2020
16211,53,237107,0.725,0.537,1,-5.67,0.0608,0.0961,0.0,0.0469,0.287,112.996,4,2020
16212,52,179968,0.779,0.884,2,-4.815,0.144,0.278,3.36e-06,0.265,0.65,103.004,4,2020
16213,52,178120,0.5660000000000001,0.541,0,-12.707,0.0335,0.544,0.000324,0.263,0.862,97.532,4,2020
16214,52,158135,0.6629999999999999,0.964,0,-3.789,0.0378,0.222,3.32e-06,0.613,0.8640000000000001,114.981,4,2020
16215,52,234800,0.713,0.867,7,-4.324,0.0715,0.0717,2.01e-06,0.207,0.8190000000000001,90.00299999999999,4,2020
16216,53,260440,0.494,0.956,8,-3.177,0.215,0.0223,0.0,0.336,0.84,128.886,4,2020
16217,52,305186,0.758,0.2289999999999999,10,-12.342,0.0402,0.962,0.000368,0.13,0.451,139.90200000000002,4,2020
16218,52,306900,0.63,0.685,10,-4.809,0.0253,0.481,0.0,0.146,0.545,99.979,4,2020
16219,53,219800,0.578,0.88,7,-2.335,0.0706,0.0124,0.2269999999999999,0.3229999999999999,0.853,179.947,4,2020
16220,52,186000,0.574,0.856,7,-3.214,0.0502,0.0409,0.0,0.336,0.315,86.995,4,2020
16221,53,240833,0.636,0.841,1,-4.932,0.062,0.104,0.000697,0.0567,0.639,108.004,4,2020
16222,52,247365,0.657,0.857,0,-3.46,0.036,0.0069,5.01e-06,0.276,0.722,146.966,4,2020
16223,52,289820,0.39,0.636,4,-5.3870000000000005,0.0344,0.1669999999999999,0.0,0.0586,0.196,161.944,4,2020
16224,52,249600,0.382,0.634,11,-6.825,0.0313,0.207,0.0,0.104,0.474,168.09400000000002,4,2020
16225,52,245167,0.359,0.7979999999999999,2,-4.637,0.0945,0.0655,0.0,0.106,0.657,72.464,4,2020
16226,52,258543,0.6409999999999999,0.882,9,-2.8360000000000003,0.0401,0.127,0.0,0.129,0.713,106.074,4,2020
16227,52,189350,0.913,0.556,5,-7.066,0.0848,0.238,0.0,0.0856,0.908,143.033,4,2020
16228,52,277453,0.649,0.627,6,-6.483,0.0367,0.0694,0.0,0.0921,0.4679999999999999,155.92600000000002,4,2020
16229,52,146068,0.586,0.2239999999999999,8,-11.951,0.0722,0.838,0.0,0.201,0.355,147.474,4,2020
16230,54,223053,0.703,0.6409999999999999,0,-3.014,0.0306,0.455,0.0,0.087,0.6509999999999999,81.503,4,2020
16231,52,265044,0.574,0.725,11,-5.617999999999999,0.0345,0.249,0.0,0.152,0.525,77.015,4,2020
16232,51,222000,0.7290000000000001,0.831,1,-3.236,0.0357,0.0623,0.0,0.254,0.823,125.036,4,2020
16233,51,288665,0.526,0.3229999999999999,2,-11.777,0.0324,0.345,0.0,0.0954,0.314,75.031,4,2020
16234,53,166700,0.705,0.77,1,-6.696000000000001,0.0432,0.0104,0.0,0.0606,0.48,125.068,4,2020
16235,52,240253,0.77,0.852,6,-5.564,0.0789,0.0714,0.0,0.063,0.833,113.967,4,2020
16236,52,354347,0.614,0.522,8,-6.938,0.0282,0.586,0.000616,0.0798,0.32,95.03,3,2020
16237,51,196615,0.5870000000000001,0.968,7,-1.976,0.0812,0.159,0.0,0.261,0.917,129.934,4,2020
16238,51,208805,0.3939999999999999,0.923,11,-5.176,0.138,0.00364,2.03e-05,0.0935,0.655,200.256,4,2020
16239,55,197043,0.716,0.687,0,-7.023,0.0278,0.1989999999999999,0.0,0.0748,0.639,125.071,4,2020
16240,51,218400,0.718,0.652,1,-8.347999999999999,0.0862,0.7390000000000001,0.672,0.0951,0.4429999999999999,100.008,4,2020
16241,52,209147,0.544,0.937,4,-2.346,0.0456,0.0308,0.0,0.0609,0.857,151.96,4,2020
16242,52,246816,0.591,0.848,9,-4.397,0.0828,0.1369999999999999,0.0,0.372,0.386,105.922,4,2020
16243,52,255533,0.7440000000000001,0.518,8,-7.019,0.0247,0.159,0.0,0.111,0.42,98.004,4,2020
16244,52,237519,0.542,0.963,6,-3.0980000000000003,0.0916,0.0669,0.0,0.319,0.419,109.871,4,2020
16245,51,199579,0.76,0.467,1,-2.213,0.0371,0.866,0.00259,0.149,0.679,89.975,5,2020
16246,51,300587,0.608,0.959,4,-1.358,0.0828,0.659,0.0,0.336,0.602,128.91,4,2020
16247,62,185167,0.447,0.934,5,-1.998,0.066,0.00422,0.0,0.337,0.356,94.983,4,2020
16248,51,167922,0.6890000000000001,0.7709999999999999,5,-3.618,0.0548,0.0077599999999999,0.0,0.521,0.482,157.05200000000002,4,2020
16249,52,259254,0.619,0.411,2,-7.338999999999999,0.0316,0.7829999999999999,2.46e-05,0.0999,0.19,133.915,4,2020
16250,51,252573,0.563,0.789,2,-3.4810000000000003,0.031,0.131,0.000587,0.368,0.541,109.986,4,2020
16251,52,209480,0.7070000000000001,0.951,1,-1.608,0.0522,0.0389,0.000113,0.129,0.696,128.993,4,2020
16252,51,248100,0.583,0.7390000000000001,0,-6.196000000000001,0.0639,0.0386,0.00106,0.0757,0.462,150.118,4,2020
16253,51,280333,0.726,0.7929999999999999,0,-4.891,0.0349,0.0419,2.24e-05,0.154,0.348,126.973,4,2020
16254,51,270094,0.509,0.8640000000000001,9,-2.0340000000000003,0.275,0.0458,0.0,0.326,0.411,160.009,4,2020
16255,62,224213,0.534,0.941,8,-2.5610000000000004,0.077,0.0020399999999999,0.00615,0.102,0.573,95.008,4,2020
16256,62,197994,0.6559999999999999,0.889,1,-5.136,0.203,0.0228,7.56e-06,0.366,0.575,113.943,4,2020
16257,51,90333,0.54,0.85,0,-3.497,0.0462,0.447,0.0,0.218,0.96,126.992,4,2020
16258,52,261440,0.484,0.935,11,-3.5460000000000003,0.042,0.0037,0.0359,0.305,0.7070000000000001,139.991,4,2020
16259,51,231360,0.623,0.97,7,-3.536,0.0777,0.151,0.0,0.249,0.905,156.07,4,2020
16260,52,174280,0.521,0.968,6,-1.661,0.0349,0.00036,0.171,0.402,0.8340000000000001,160.055,4,2020
16261,50,181595,0.3989999999999999,0.723,11,-4.507,0.0681,0.124,0.0,0.352,0.22,137.032,4,2020
16262,52,202667,0.758,0.5539999999999999,2,-7.249,0.0412,0.303,0.0,0.126,0.4589999999999999,103.003,4,2020
16263,51,164500,0.492,0.911,1,-2.803,0.174,0.154,0.0,0.365,0.963,181.954,4,2020
16264,50,265981,0.51,0.66,9,-6.945,0.047,0.0513,1.18e-06,0.0777,0.142,103.447,4,2020
16265,51,274966,0.736,0.8390000000000001,0,-3.624,0.0377,0.354,0.000273,0.1169999999999999,0.767,99.989,4,2020
16266,52,193031,0.456,0.691,10,-4.939,0.0339,0.0621,0.0,0.307,0.565,167.888,4,2020
16267,60,190867,0.7929999999999999,0.8490000000000001,1,-3.137,0.114,0.00311,0.0,0.0506,0.7709999999999999,125.957,4,2020
16268,50,222310,0.649,0.6709999999999999,7,-5.91,0.0409,0.226,0.0,0.0607,0.6890000000000001,87.03200000000001,4,2020
16269,50,192243,0.664,0.7190000000000001,8,-5.252000000000001,0.0788,0.276,0.000875,0.0757,0.604,105.07,4,2020
16270,52,421935,0.624,0.969,0,-4.339,0.0897,0.00356,0.0,0.303,0.7979999999999999,127.961,4,2020
16271,51,368587,0.5920000000000001,0.8859999999999999,0,-2.717,0.0433,0.0076799999999999,0.0,0.208,0.311,120.978,4,2020
16272,50,120093,0.813,0.62,7,-7.11,0.0406,0.043,1.06e-05,0.0833,0.414,119.993,4,2020
16273,51,278267,0.475,0.763,3,-4.673,0.0441,0.0359,0.0,0.0579,0.457,171.225,4,2020
16274,51,267453,0.511,0.5329999999999999,0,-8.229,0.0577,0.628,0.0,0.165,0.405,83.18299999999999,4,2020
16275,51,204963,0.639,0.479,1,-8.257,0.0511,0.3229999999999999,0.0,0.123,0.7909999999999999,80.993,4,2020
16276,50,199355,0.6579999999999999,0.953,1,-1.745,0.156,0.0122,0.000128,0.315,0.825,170.016,4,2020
16277,50,315240,0.638,0.877,0,-4.79,0.043,0.00832,0.0,0.276,0.746,119.998,4,2020
16278,50,221360,0.7070000000000001,0.614,3,-5.292999999999999,0.0416,0.239,0.0,0.0964,0.737,124.938,4,2020
16279,50,201427,0.7290000000000001,0.8959999999999999,1,-5.377999999999999,0.074,0.185,0.0,0.336,0.848,120.035,4,2020
16280,50,305867,0.7020000000000001,0.968,10,-1.7919999999999998,0.0969,0.7020000000000001,0.0,0.368,0.733,133.02100000000002,4,2020
16281,51,217857,0.705,0.722,9,-6.226,0.149,0.0798,0.0,0.2289999999999999,0.5579999999999999,83.988,4,2020
16282,55,269000,0.466,0.958,4,-2.486,0.0827,0.00306,0.0,0.062,0.487,97.941,4,2020
16283,54,249773,0.81,0.871,6,-5.527,0.0499,0.182,0.00414,0.175,0.787,123.981,4,2020
16284,59,296813,0.637,0.447,7,-5.893,0.0302,0.53,0.0,0.0977,0.3429999999999999,113.256,4,2020
16285,50,190000,0.664,0.616,8,-7.096,0.0366,0.6559999999999999,0.000291,0.1989999999999999,0.78,144.02700000000002,4,2020
16286,54,202720,0.579,0.467,1,-6.5760000000000005,0.0323,0.379,0.000158,0.158,0.484,170.03799999999998,4,2020
16287,50,72027,0.539,0.764,10,-5.324,0.057,0.5529999999999999,0.0,0.179,0.535,150.105,4,2020
16288,50,210240,0.78,0.79,1,-5.141,0.048,0.0279,0.0,0.0635,0.75,110.008,4,2020
16289,50,289743,0.649,0.933,1,-3.295,0.2689999999999999,0.0128,0.0,0.3279999999999999,0.3389999999999999,105.103,4,2020
16290,50,251480,0.248,0.8340000000000001,7,-2.892,0.0635,0.00117,0.0,0.302,0.467,172.109,4,2020
16291,51,258560,0.61,0.901,1,-4.418,0.0414,0.0109,1.1e-05,0.185,0.481,133.05100000000002,4,2020
16292,50,289800,0.7829999999999999,0.753,0,-5.801,0.0334,0.036,1.19e-06,0.0552,0.5760000000000001,126.008,4,2020
16293,50,245890,0.618,0.8290000000000001,10,-4.893,0.0624,0.0467,0.0,0.0954,0.314,162.88,1,2020
16294,50,215932,0.425,0.575,0,-5.167000000000001,0.0322,0.5920000000000001,0.0,0.0677,0.362,175.908,4,2020
16295,52,196853,0.5820000000000001,0.931,1,-2.635,0.0762,0.0443,0.0,0.0677,0.652,118.004,4,2020
16296,50,236173,0.439,0.922,9,-3.31,0.0332,0.00851,3.95e-06,0.241,0.497,185.041,4,2020
16297,50,280770,0.369,0.535,5,-9.733,0.0269,0.124,4.88e-06,0.127,0.324,169.832,4,2020
16298,53,220387,0.8340000000000001,0.601,10,-4.397,0.0394,0.4039999999999999,0.0,0.1119999999999999,0.7759999999999999,114.985,4,2020
16299,53,217733,0.626,0.871,0,-4.1160000000000005,0.0673,0.00722,0.00229,0.182,0.483,95.007,4,2020
16300,50,173486,0.718,0.848,1,-6.564,0.218,0.107,1.28e-06,0.0899,0.885,178.046,4,2020
16301,50,205485,0.645,0.8809999999999999,10,-3.459,0.107,0.173,0.0,0.427,0.76,149.959,4,2020
16302,50,264250,0.539,0.93,2,-4.052,0.0616,0.00389,0.000656,0.118,0.913,140.99200000000002,4,2020
16303,50,221110,0.629,0.2769999999999999,2,-9.601,0.038,0.883,0.0,0.0766,0.561,139.87,4,2020
16304,51,223084,0.6940000000000001,0.6729999999999999,10,-5.848,0.0668,0.263,0.0,0.0841,0.754,94.968,4,2020
16305,49,203653,0.6920000000000001,0.939,0,-3.836,0.0875,0.0399,0.000781,0.1159999999999999,0.487,113.101,4,2020
16306,49,214240,0.7090000000000001,0.88,2,-2.734,0.0585,0.0298,4.46e-06,0.103,0.713,119.948,4,2020
16307,49,248827,0.72,0.867,8,-6.12,0.0442,0.0283,0.0,0.125,0.635,147.917,4,2020
16308,53,275120,0.657,0.7609999999999999,6,-3.857,0.0304,0.0451,0.0,0.321,0.556,125.97,4,2020
16309,52,162840,0.735,0.746,1,-4.708,0.034,0.00461,0.00648,0.118,0.49,130.001,4,2020
16310,49,306493,0.54,0.856,0,-3.142,0.0416,0.305,0.0,0.205,0.48,148.014,4,2020
16311,49,259613,0.537,0.536,9,-6.435,0.0383,0.309,0.0,0.0789,0.3929999999999999,74.905,4,2020
16312,49,201440,0.588,0.815,9,-3.042,0.0915,0.0556,0.0,0.193,0.664,139.974,4,2020
16313,50,305213,0.578,0.726,1,-3.332,0.0269,0.0226,0.0,0.282,0.726,104.009,4,2020
16314,49,212185,0.705,0.659,6,-4.977,0.0766,0.179,0.0,0.358,0.598,88.007,4,2020
16315,49,246813,0.493,0.947,0,-0.7170000000000001,0.0701,0.111,0.0,0.345,0.6559999999999999,137.124,4,2020
16316,50,206565,0.58,0.862,0,-5.182,0.088,0.00547,0.0,0.241,0.423,145.005,4,2020
16317,49,279033,0.426,0.909,6,-5.869,0.104,7.38e-05,0.00119,0.389,0.591,97.461,4,2020
16318,49,132960,0.457,0.1969999999999999,2,-12.007,0.0335,0.942,0.0,0.363,0.546,131.732,4,2020
16319,49,237252,0.642,0.5770000000000001,1,-6.445,0.0278,0.746,0.0,0.267,0.373,86.005,4,2020
16320,49,236236,0.457,0.731,5,-6.459,0.0393,0.0353,0.00547,0.148,0.511,94.851,4,2020
16321,3,93000,0.758,0.563,7,-10.679,0.0252,0.382,0.000106,0.287,0.977,96.041,4,2021
16322,74,269860,0.652,0.945,5,-3.355,0.0432,0.4029999999999999,0.0,0.319,0.7170000000000001,106.988,4,2021
16323,72,181347,0.736,0.871,1,-4.138999999999999,0.0577,0.0504,0.000831,0.313,0.7390000000000001,127.945,4,2021
16324,72,276213,0.6509999999999999,0.861,2,-4.128,0.0568,0.052,0.0,0.0878,0.731,96.014,4,2021
16325,71,192754,0.7809999999999999,0.865,4,-5.218,0.0798,0.0921,0.0169,0.0879,0.746,123.986,4,2021
16326,69,234167,0.7240000000000001,0.8079999999999999,10,-4.877,0.0756,0.00617,0.000199,0.315,0.836,95.007,4,2021
16327,69,293000,0.523,0.5,1,-4.551,0.0262,0.034,0.0,0.105,0.4679999999999999,78.015,4,2021
16328,69,290289,0.762,0.595,5,-6.777,0.0445,0.103,4.71e-05,0.115,0.858,125.047,4,2021
16329,68,286099,0.493,0.907,1,-4.9110000000000005,0.19,0.2269999999999999,1.7e-05,0.136,0.596,185.959,4,2021
16330,68,277333,0.59,0.556,9,-7.124,0.07,0.0711,3.24e-06,0.08,0.7490000000000001,171.93599999999998,4,2021
16331,67,216959,0.591,0.665,6,-6.525,0.153,0.14,0.00103,0.382,0.6940000000000001,118.195,4,2021
16332,69,245853,0.555,0.66,2,-5.193,0.0531,0.228,0.0,0.215,0.7859999999999999,177.99900000000002,4,2021
16333,65,260947,0.419,0.8190000000000001,0,-3.2,0.0442,0.0511,2.61e-06,0.0778,0.601,190.001,4,2021
16334,66,193709,0.7070000000000001,0.479,11,-6.087999999999999,0.0328,0.2,0.0,0.384,0.633,87.012,4,2021
16335,69,198100,0.532,0.932,5,-4.303,0.0522,0.0661,0.0,0.38,0.738,100.1,4,2021
16336,65,191474,0.607,0.605,3,-6.05,0.159,0.0696,0.0,0.4539999999999999,0.665,83.913,4,2021
16337,67,232787,0.6779999999999999,0.8370000000000001,1,-5.367000000000001,0.0425,0.0129,4.2e-05,0.0711,0.916,100.058,4,2021
16338,65,242000,0.7759999999999999,0.539,1,-6.449,0.0876,0.0356,1.83e-06,0.0632,0.722,89.995,4,2021
16339,73,185173,0.475,0.942,5,-4.348,0.134,0.0154,0.0,0.0902,0.303,92.094,4,2021
16340,64,273333,0.284,0.5,0,-8.512,0.155,0.304,0.0,0.209,0.313,179.22799999999998,3,2021
16341,64,236000,0.612,0.3339999999999999,11,-6.22,0.0297,0.914,0.0,0.111,0.569,79.933,4,2021
16342,63,332286,0.262,0.47,5,-4.663,0.0433,0.0429,0.0,0.236,0.307,75.096,4,2021
16343,61,275090,0.642,0.6629999999999999,1,-5.188,0.0331,0.0316,0.0,0.1159999999999999,0.307,120.984,4,2021
16344,55,216667,0.757,0.968,6,-3.697,0.0661,0.061,3.21e-05,0.445,0.755,124.97,4,2021
16345,62,196652,0.7090000000000001,0.522,0,-6.627000000000001,0.11,0.138,0.0,0.615,0.601,75.975,4,2021
16346,63,358920,0.513,0.419,8,-11.331,0.0552,0.718,0.0,0.1,0.315,113.931,4,2021
16347,62,262905,0.52,0.903,8,-4.173,0.0306,0.0277,0.0,0.118,0.429,129.025,4,2021
16348,61,188870,0.496,0.8320000000000001,6,-6.603,0.0445,0.0491,0.0,0.1689999999999999,0.387,90.378,4,2021
16349,47,180253,0.722,0.775,1,-6.885,0.0572,0.000252,0.922,0.2319999999999999,0.72,128.007,4,2021
16350,63,50547,0.7140000000000001,0.685,0,-10.441,0.0437,0.173,0.892,0.821,0.573,164.007,4,2021
16351,69,212477,0.461,0.591,1,-5.837999999999999,0.0496,0.4629999999999999,0.0,0.05,0.354,99.826,4,2021
16352,49,278250,0.494,0.613,5,-6.813,0.0633,0.00484,0.0,0.115,0.385,159.993,4,2021
16353,0,279684,0.691,0.682,6,-12.66,0.0569,0.326,0.89,0.113,0.33,123.991,4,2020
16354,1,171089,0.83,0.8320000000000001,9,-5.792999999999999,0.0737,0.00424,0.763,0.0977,0.823,139.996,4,2020
16355,0,225000,0.7909999999999999,0.795,0,-6.103,0.0316,0.0552,0.0,0.196,0.621,104.015,4,2020
16356,39,180523,0.61,0.6829999999999999,1,-5.327999999999999,0.0332,0.358,5.31e-06,0.331,0.741,122.983,4,2020
16357,61,127804,0.136,0.52,4,-19.461,0.0581,0.966,0.295,0.1119999999999999,1e-05,75.49600000000001,4,2020
16358,53,748487,0.471,0.407,1,-9.6,0.0321,0.593,0.928,0.3289999999999999,0.3329999999999999,130.287,3,2020
16359,46,68494,0.226,0.252,1,-31.543000000000003,0.0887,0.0541,0.8340000000000001,0.125,0.102,90.587,4,2020
16360,53,167474,0.799,0.675,7,-5.999,0.0772,0.418,0.0,0.0958,0.6779999999999999,96.797,4,2020
16361,5,246186,0.461,0.171,3,-16.398,0.0289,0.763,0.977,0.0817,0.0391,99.906,4,2021
16362,1,250836,0.359,0.946,5,-8.825,0.415,0.0036899999999999,0.96,0.8029999999999999,0.0377,137.999,4,2021
16363,25,213438,0.474,0.442,0,-8.014,0.0281,0.0763,0.0,0.608,0.465,134.005,4,2020
16364,52,66000,0.476,0.0602,9,-24.102,0.0414,0.996,0.81,0.0625,0.973,70.89699999999999,4,2020
16365,25,153271,0.595,0.669,1,-9.426,0.0273,0.0022199999999999,0.0,0.1689999999999999,0.637,106.524,4,2020
16366,29,79334,0.638,0.2239999999999999,4,-21.324,0.098,0.955,0.906,0.0797,0.0345,159.975,4,2020
16367,29,73352,0.31,0.0221,8,-23.825,0.0528,0.985,0.96,0.109,0.107,119.787,4,2020
16368,40,195616,0.68,0.8690000000000001,7,-2.346,0.103,0.331,0.0,0.0932,0.473,145.997,4,2020
16369,23,190964,0.721,0.619,9,-9.693,0.0305,0.0395,2.47e-05,0.0778,0.918,130.042,4,2020
16370,23,203781,0.4679999999999999,0.83,4,-6.66,0.0667,0.0833,0.384,0.106,0.2739999999999999,127.993,4,2020
16371,23,122671,0.322,0.54,7,-9.082,0.0354,0.000503,0.872,0.0621,0.319,128.096,4,2020
16372,23,150020,0.439,0.74,2,-6.111000000000001,0.0404,0.00252,0.015,0.23,0.436,128.139,4,2020
16373,46,174003,0.8009999999999999,0.711,7,-8.328,0.0632,0.0504,0.0829,0.0971,0.597,96.996,4,2020
16374,24,205412,0.7609999999999999,0.6629999999999999,8,-6.0520000000000005,0.0407,0.00936,0.0,0.15,0.424,125.95,4,2020
16375,28,118727,0.465,0.0656,0,-21.951,0.03,0.987,0.872,0.291,0.0385,99.993,4,2020
16376,28,79334,0.485,0.077,5,-24.244,0.04,0.996,0.894,0.0982,0.0988,79.983,4,2020
16377,45,137770,0.626,0.372,0,-15.146,0.0327,0.841,0.895,0.0798,0.415,144.994,4,2021
16378,42,121913,0.311,0.387,0,-22.036,0.0435,0.889,0.14,0.321,0.316,109.857,4,2021
16379,42,142367,0.731,0.121,10,-15.776,0.044,0.985,0.924,0.102,0.107,115.018,4,2021
16380,42,138240,0.312,0.381,5,-17.127,0.0478,0.958,0.911,0.0904,0.0284,129.991,4,2021
16381,40,114521,0.653,0.728,8,-11.719,0.0387,0.609,0.762,0.102,0.737,119.99,4,2021
16382,33,205165,0.316,0.7070000000000001,11,-9.056,0.0728,0.289,4.24e-06,0.138,0.271,179.718,3,2021
16383,27,105613,0.563,0.644,0,-14.214,0.0559999999999999,0.288,0.679,0.275,0.926,100.004,4,2021
16384,0,170323,0.877,0.902,6,-7.306,0.105,0.107,0.8240000000000001,0.115,0.368,124.013,4,2020
16385,2,69561,0.433,0.994,7,-5.835,0.0801,1.68e-06,0.98,0.294,0.653,137.97799999999998,4,2020
16386,1,272000,0.387,0.915,11,-13.152,0.106,0.0155,0.943,0.427,0.0814,140.0,4,2020
16387,69,233000,0.825,0.608,1,-6.992000000000001,0.0706,0.4539999999999999,0.0,0.0761,0.451,102.992,4,2020
16388,68,162730,0.515,0.588,11,-10.705,0.107,0.287,0.0,0.1969999999999999,0.5820000000000001,159.833,4,2020
16389,68,180531,0.764,0.5820000000000001,1,-6.226,0.0592,0.25,0.038,0.111,0.496,140.032,4,2020
16390,67,176000,0.695,0.6890000000000001,6,-7.455,0.214,0.57,5.46e-06,0.0982,0.67,119.939,4,2020
16391,68,144000,0.481,0.58,5,-8.662,0.407,0.0848,0.000247,0.128,0.527,93.195,4,2020
16392,67,192765,0.82,0.722,11,-5.607,0.0704,0.00857,1.17e-06,0.284,0.531,118.011,4,2020
16393,67,284000,0.664,0.7390000000000001,9,-7.207000000000001,0.207,0.541,0.0,0.139,0.4379999999999999,98.091,4,2020
16394,67,256000,0.7959999999999999,0.667,4,-5.5120000000000005,0.2789999999999999,0.356,0.0,0.146,0.139,119.958,4,2020
16395,66,147000,0.7020000000000001,0.87,1,-5.8260000000000005,0.2769999999999999,0.462,1.06e-05,0.133,0.727,119.893,4,2020
16396,66,340107,0.7559999999999999,0.604,6,-8.77,0.235,0.354,0.0,0.135,0.215,125.991,4,2020
16397,66,187317,0.8170000000000001,0.7290000000000001,6,-4.981,0.0609,0.527,0.0,0.111,0.518,122.997,3,2020
16398,65,191760,0.696,0.7979999999999999,6,-4.947,0.32,0.406,0.0,0.437,0.7809999999999999,76.816,4,2020
16399,65,230480,0.736,0.741,2,-7.314,0.235,0.53,7.12e-06,0.505,0.615,119.96,4,2020
16400,65,147429,0.748,0.942,0,-3.502,0.0444,0.072,0.000239,0.0783,0.7020000000000001,140.02700000000002,4,2020
16401,65,301573,0.687,0.828,6,-7.911,0.456,0.523,0.0,0.34,0.0999,159.934,4,2020
16402,65,166678,0.794,0.504,5,-9.418,0.428,0.18,0.0,0.424,0.625,95.008,4,2020
16403,65,176196,0.746,0.4629999999999999,0,-8.668,0.0898,0.648,1.63e-06,0.285,0.4429999999999999,127.984,4,2020
16404,64,235773,0.5710000000000001,0.667,11,-8.365,0.0508,0.0389,0.0133,0.166,0.439,78.03,4,2020
16405,64,200087,0.684,0.6759999999999999,1,-6.669,0.0268,0.0159,0.0,0.272,0.674,129.977,4,2020
16406,64,183340,0.484,0.513,0,-7.423999999999999,0.0416,0.611,0.0,0.15,0.3829999999999999,159.995,4,2020
16407,63,143413,0.889,0.419,7,-10.353,0.146,0.711,0.0,0.115,0.649,122.965,4,2020
16408,63,193747,0.921,0.518,8,-9.322,0.2319999999999999,0.0486,1.02e-05,0.149,0.606,130.004,4,2020
16409,63,208333,0.457,0.581,4,-6.147,0.0455,0.7020000000000001,2.75e-06,0.186,0.239,144.30100000000002,4,2020
16410,63,165773,0.619,0.7290000000000001,9,-3.388,0.145,0.7559999999999999,0.0,0.0719,0.355,96.96,4,2020
16411,63,210357,0.474,0.682,5,-7.377999999999999,0.326,0.48,0.0,0.49,0.299,168.11700000000002,4,2020
16412,63,202667,0.872,0.6729999999999999,7,-8.291,0.0714,0.288,1.74e-06,0.0696,0.858,90.001,4,2020
16413,62,198187,0.754,0.638,11,-7.382000000000001,0.115,0.385,1.44e-05,0.0999,0.539,169.99900000000002,4,2020
16414,63,184093,0.684,0.588,0,-8.13,0.0278,0.505,0.000771,0.0689,0.325,117.949,4,2020
16415,62,147239,0.778,0.629,1,-8.767000000000001,0.0754,0.00994,0.0,0.0994,0.71,162.988,4,2020
16416,62,253987,0.847,0.5670000000000001,11,-8.162,0.396,0.27,0.0,0.0694,0.706,90.981,4,2020
16417,62,166670,0.917,0.713,0,-5.199,0.13,0.0638,0.0,0.0733,0.574,99.989,4,2020
16418,62,140798,0.753,0.818,0,-3.554,0.163,0.102,0.0,0.127,0.358,164.018,4,2020
16419,62,152812,0.759,0.6579999999999999,1,-9.185,0.127,0.3879999999999999,2.3e-05,0.109,0.3979999999999999,127.873,4,2020
16420,62,183253,0.743,0.843,9,-5.131,0.1119999999999999,0.0991,0.0,0.226,0.4589999999999999,98.006,4,2020
16421,62,185714,0.722,0.259,2,-8.002,0.3429999999999999,0.931,0.0,0.0965,0.662,168.009,4,2020
16422,61,113598,0.654,0.578,8,-10.342,0.73,0.6729999999999999,0.0,0.143,0.555,164.993,4,2020
